year,state,county_name,county_fips,office,candidate,party,candidatevotes,mode
2020,ARKANSAS,PULASKI,5119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5859,ABSENTEE
2020,ARKANSAS,PULASKI,5119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,40576,EARLY VOTE
2020,ARKANSAS,PULASKI,5119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16917,ELECTION DAY
2020,ARKANSAS,PULASKI,5119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,335,PROVISIONAL
2020,ARKANSAS,RANDOLPH,5121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,218,ABSENTEE
2020,ARKANSAS,RANDOLPH,5121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3714,EARLY VOTE
2020,ARKANSAS,RANDOLPH,5121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1411,ELECTION DAY
2020,ARKANSAS,RANDOLPH,5121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12,PROVISIONAL
2020,ARKANSAS,ST. FRANCIS,5123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,128,ABSENTEE
2020,ARKANSAS,ST. FRANCIS,5123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1979,EARLY VOTE
2020,ARKANSAS,ST. FRANCIS,5123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1135,ELECTION DAY
2020,ARKANSAS,ST. FRANCIS,5123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,PROVISIONAL
2020,ARKANSAS,SALINE,5125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1852,ABSENTEE
2020,ARKANSAS,SALINE,5125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,30778,EARLY VOTE
2020,ARKANSAS,SALINE,5125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6926,ELECTION DAY
2020,ARKANSAS,SALINE,5125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,PROVISIONAL
2020,ARKANSAS,SCOTT,5127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,129,ABSENTEE
2020,ARKANSAS,SCOTT,5127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1593,EARLY VOTE
2020,ARKANSAS,SCOTT,5127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1240,ELECTION DAY
2020,ARKANSAS,SCOTT,5127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,PROVISIONAL
2020,ARKANSAS,SEARCY,5129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,142,ABSENTEE
2020,ARKANSAS,SEARCY,5129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2233,EARLY VOTE
2020,ARKANSAS,SEARCY,5129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,990,ELECTION DAY
2020,ARKANSAS,SEARCY,5129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,PROVISIONAL
2020,ARKANSAS,SEBASTIAN,5131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1601,ABSENTEE
2020,ARKANSAS,SEBASTIAN,5131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,22808,EARLY VOTE
2020,ARKANSAS,SEBASTIAN,5131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6789,ELECTION DAY
2020,ARKANSAS,SEBASTIAN,5131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,PROVISIONAL
2020,ARKANSAS,SEVIER,5133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,164,ABSENTEE
2020,ARKANSAS,SEVIER,5133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2368,EARLY VOTE
2020,ARKANSAS,SEVIER,5133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1343,ELECTION DAY
2020,ARKANSAS,SEVIER,5133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9,PROVISIONAL
2020,ARKANSAS,SHARP,5135,PRESIDENT,DONALD J TRUMP,REPUBLICAN,311,ABSENTEE
2020,ARKANSAS,SHARP,5135,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4208,EARLY VOTE
2020,ARKANSAS,SHARP,5135,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1414,ELECTION DAY
2020,ARKANSAS,SHARP,5135,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5,PROVISIONAL
2020,ARKANSAS,STONE,5137,PRESIDENT,DONALD J TRUMP,REPUBLICAN,197,ABSENTEE
2020,ARKANSAS,STONE,5137,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2888,EARLY VOTE
2020,ARKANSAS,STONE,5137,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1531,ELECTION DAY
2020,ARKANSAS,STONE,5137,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,PROVISIONAL
2020,ARKANSAS,UNION,5139,PRESIDENT,DONALD J TRUMP,REPUBLICAN,543,ABSENTEE
2020,ARKANSAS,UNION,5139,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5398,EARLY VOTE
2020,ARKANSAS,UNION,5139,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4505,ELECTION DAY
2020,ARKANSAS,UNION,5139,PRESIDENT,DONALD J TRUMP,REPUBLICAN,32,PROVISIONAL
2020,ARKANSAS,VAN BUREN,5141,PRESIDENT,DONALD J TRUMP,REPUBLICAN,315,ABSENTEE
2020,ARKANSAS,VAN BUREN,5141,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4350,EARLY VOTE
2020,ARKANSAS,VAN BUREN,5141,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1297,ELECTION DAY
2020,ARKANSAS,VAN BUREN,5141,PRESIDENT,DONALD J TRUMP,REPUBLICAN,72,PROVISIONAL
2020,ARKANSAS,WASHINGTON,5143,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3894,ABSENTEE
2020,ARKANSAS,WASHINGTON,5143,PRESIDENT,DONALD J TRUMP,REPUBLICAN,31520,EARLY VOTE
2020,ARKANSAS,WASHINGTON,5143,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12090,ELECTION DAY
2020,ARKANSAS,WASHINGTON,5143,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,PROVISIONAL
2020,ARKANSAS,WHITE,5145,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1032,ABSENTEE
2020,ARKANSAS,WHITE,5145,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15954,EARLY VOTE
2020,ARKANSAS,WHITE,5145,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7196,ELECTION DAY
2020,ARKANSAS,WHITE,5145,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,PROVISIONAL
2020,ARKANSAS,WOODRUFF,5147,PRESIDENT,DONALD J TRUMP,REPUBLICAN,46,ABSENTEE
2020,ARKANSAS,WOODRUFF,5147,PRESIDENT,DONALD J TRUMP,REPUBLICAN,771,EARLY VOTE
2020,ARKANSAS,WOODRUFF,5147,PRESIDENT,DONALD J TRUMP,REPUBLICAN,726,ELECTION DAY
2020,ARKANSAS,WOODRUFF,5147,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,PROVISIONAL
2020,ARKANSAS,YELL,5149,PRESIDENT,DONALD J TRUMP,REPUBLICAN,181,ABSENTEE
2020,ARKANSAS,YELL,5149,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3507,EARLY VOTE
2020,ARKANSAS,YELL,5149,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1518,ELECTION DAY
2020,ARKANSAS,YELL,5149,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20,PROVISIONAL
2020,LOUISIANA,ACADIA,22001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,22596,TOTAL
2020,LOUISIANA,ALLEN,22003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7574,TOTAL
2020,LOUISIANA,ASCENSION,22005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,40687,TOTAL
2020,LOUISIANA,ASSUMPTION,22007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7271,TOTAL
2020,LOUISIANA,AVOYELLES,22009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12028,TOTAL
2020,LOUISIANA,BEAUREGARD,22011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13575,TOTAL
2020,LOUISIANA,BIENVILLE,22013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3891,TOTAL
2020,LOUISIANA,BOSSIER,22015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,38074,TOTAL
2020,LOUISIANA,CADDO,22017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,48021,TOTAL
2020,LOUISIANA,CALCASIEU,22019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,55066,TOTAL
2020,LOUISIANA,CALDWELL,22021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3976,TOTAL
2020,LOUISIANA,CAMERON,22023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3671,TOTAL
2020,LOUISIANA,CATAHOULA,22025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3541,TOTAL
2020,LOUISIANA,CLAIBORNE,22027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3770,TOTAL
2020,LOUISIANA,CONCORDIA,22029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5550,TOTAL
2020,LOUISIANA,DE SOTO,22031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9112,TOTAL
2020,LOUISIANA,EAST BATON ROUGE,22033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,88420,TOTAL
2020,LOUISIANA,EAST CARROLL,22035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1080,TOTAL
2020,LOUISIANA,EAST FELICIANA,22037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6064,TOTAL
2020,LOUISIANA,EVANGELINE,22039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11053,TOTAL
2020,LOUISIANA,FRANKLIN,22041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6970,TOTAL
2020,LOUISIANA,GRANT,22043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8117,TOTAL
2020,LOUISIANA,IBERIA,22045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21251,TOTAL
2020,LOUISIANA,IBERVILLE,22047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7893,TOTAL
2020,LOUISIANA,JACKSON,22049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5394,TOTAL
2020,LOUISIANA,JEFFERSON,22051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,105949,TOTAL
2020,LOUISIANA,JEFFERSON DAVIS,22053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11423,TOTAL
2020,LOUISIANA,LAFAYETTE,22055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,72519,TOTAL
2020,LOUISIANA,LAFOURCHE,22057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,36024,TOTAL
2020,LOUISIANA,LA SALLE,22059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6378,TOTAL
2020,LOUISIANA,LINCOLN,22061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11311,TOTAL
2020,LOUISIANA,LIVINGSTON,22063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,54877,TOTAL
2020,LOUISIANA,MADISON,22065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1930,TOTAL
2020,LOUISIANA,MOREHOUSE,22067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6510,TOTAL
2020,LOUISIANA,NATCHITOCHES,22069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9358,TOTAL
2020,LOUISIANA,ORLEANS,22071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,26664,TOTAL
2020,LOUISIANA,OUACHITA,22073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,42255,TOTAL
2020,LOUISIANA,PLAQUEMINES,22075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7412,TOTAL
2020,LOUISIANA,POINTE COUPEE,22077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7503,TOTAL
2020,LOUISIANA,RAPIDES,22079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,38347,TOTAL
2020,LOUISIANA,RED RIVER,22081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2413,TOTAL
2020,LOUISIANA,RICHLAND,22083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6607,TOTAL
2020,LOUISIANA,SABINE,22085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8776,TOTAL
2020,LOUISIANA,ST. BERNARD,22087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11179,TOTAL
2020,LOUISIANA,ST. CHARLES,22089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18233,TOTAL
2020,LOUISIANA,ST. HELENA,22091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2714,TOTAL
2020,LOUISIANA,ST. JAMES,22093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5954,TOTAL
2020,LOUISIANA,ST. JOHN THE BAPTIST,22095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7538,TOTAL
2020,LOUISIANA,ST. LANDRY,22097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23171,TOTAL
2020,LOUISIANA,ST. MARTIN,22099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18203,TOTAL
2020,LOUISIANA,ST. MARY,22101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14811,TOTAL
2020,LOUISIANA,ST. TAMMANY,22103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,99666,TOTAL
2020,LOUISIANA,TANGIPAHOA,22105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,37806,TOTAL
2020,LOUISIANA,TENSAS,22107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1197,TOTAL
2020,LOUISIANA,TERREBONNE,22109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,34339,TOTAL
2020,LOUISIANA,UNION,22111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8407,TOTAL
2020,LOUISIANA,VERMILION,22113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21930,TOTAL
2020,LOUISIANA,VERNON,22115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14107,TOTAL
2020,LOUISIANA,WASHINGTON,22117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13307,TOTAL
2020,LOUISIANA,WEBSTER,22119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11830,TOTAL
2020,LOUISIANA,WEST BATON ROUGE,22121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7684,TOTAL
2020,LOUISIANA,WEST CARROLL,22123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4317,TOTAL
2020,LOUISIANA,WEST FELICIANA,22125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3863,TOTAL
2020,LOUISIANA,WINN,22127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4619,TOTAL
2020,NEW MEXICO,BERNALILLO,35001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,116135,TOTAL
2020,NEW MEXICO,CATRON,35003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1698,TOTAL
2020,NEW MEXICO,CHAVES,35005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15656,TOTAL
2020,NEW MEXICO,CIBOLA,35006,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3975,TOTAL
2020,NEW MEXICO,COLFAX,35007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3271,TOTAL
2020,NEW MEXICO,CURRY,35009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10444,TOTAL
2020,NEW MEXICO,DE BACA,35011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,656,TOTAL
2020,NEW MEXICO,DONA ANA,35013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,32802,TOTAL
2020,NEW MEXICO,EDDY,35015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17454,TOTAL
2020,NEW MEXICO,GRANT,35017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6553,TOTAL
2020,NEW MEXICO,GUADALUPE,35019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,917,TOTAL
2020,NEW MEXICO,HARDING,35021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,319,TOTAL
2020,NEW MEXICO,HIDALGO,35023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1120,TOTAL
2020,NEW MEXICO,LEA,35025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16531,TOTAL
2020,NEW MEXICO,LINCOLN,35027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6942,TOTAL
2020,NEW MEXICO,LOS ALAMOS,35028,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4278,TOTAL
2020,NEW MEXICO,LUNA,35029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4408,TOTAL
2020,NEW MEXICO,MCKINLEY,35031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7801,TOTAL
2020,NEW MEXICO,MORA,35033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,903,TOTAL
2020,NEW MEXICO,OTERO,35035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14521,TOTAL
2020,NEW MEXICO,QUAY,35037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2634,TOTAL
2020,NEW MEXICO,RIO ARRIBA,35039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5408,TOTAL
2020,NEW MEXICO,ROOSEVELT,35041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4634,TOTAL
2020,NEW MEXICO,SANDOVAL,35043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,34174,TOTAL
2020,NEW MEXICO,SAN JUAN,35045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,32874,TOTAL
2020,NEW MEXICO,SAN MIGUEL,35047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3421,TOTAL
2020,NEW MEXICO,SANTA FE,35049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18329,TOTAL
2020,NEW MEXICO,SIERRA,35051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3542,TOTAL
2020,NEW MEXICO,SOCORRO,35053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3255,TOTAL
2020,NEW MEXICO,TAOS,35055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3715,TOTAL
2020,NEW MEXICO,TORRANCE,35057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4772,TOTAL
2020,NEW MEXICO,UNION,35059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1388,TOTAL
2020,NEW MEXICO,VALENCIA,35061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17364,TOTAL
2020,TEXAS,ANDERSON,48001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15110,TOTAL
2020,TEXAS,ANDREWS,48003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4943,TOTAL
2020,TEXAS,ANGELINA,48005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,25076,TOTAL
2020,TEXAS,ARANSAS,48007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9239,TOTAL
2020,TEXAS,ARCHER,48009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4300,TOTAL
2020,TEXAS,ARMSTRONG,48011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1035,TOTAL
2020,TEXAS,ATASCOSA,48013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12039,TOTAL
2020,TEXAS,AUSTIN,48015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11447,TOTAL
2020,TEXAS,BAILEY,48017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1434,TOTAL
2020,TEXAS,BANDERA,48019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10057,TOTAL
2020,TEXAS,BASTROP,48021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20516,TOTAL
2020,TEXAS,BAYLOR,48023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1494,TOTAL
2020,TEXAS,BEE,48025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6006,TOTAL
2020,TEXAS,BELL,48027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,67893,TOTAL
2020,TEXAS,BEXAR,48029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,308618,TOTAL
2020,TEXAS,BLANCO,48031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5443,TOTAL
2020,TEXAS,BORDEN,48033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,397,TOTAL
2020,TEXAS,BOSQUE,48035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7469,TOTAL
2020,TEXAS,BOWIE,48037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,27116,TOTAL
2020,TEXAS,BRAZORIA,48039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,90433,TOTAL
2020,TEXAS,BRAZOS,48041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,47530,TOTAL
2020,TEXAS,BREWSTER,48043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2461,TOTAL
2020,TEXAS,BRISCOE,48045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,639,TOTAL
2020,TEXAS,BROOKS,48047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,998,TOTAL
2020,TEXAS,BROWN,48049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13698,TOTAL
2020,TEXAS,BURLESON,48051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6743,TOTAL
2020,TEXAS,BURNET,48053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18767,TOTAL
2020,TEXAS,CALDWELL,48055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8031,TOTAL
2020,TEXAS,CALHOUN,48057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5641,TOTAL
2020,TEXAS,CALLAHAN,48059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6012,TOTAL
2020,TEXAS,CAMERON,48061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,49032,TOTAL
2020,TEXAS,CAMP,48063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3626,TOTAL
2020,TEXAS,CARSON,48065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2779,TOTAL
2020,TEXAS,CASS,48067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11033,TOTAL
2020,TEXAS,CASTRO,48069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1602,TOTAL
2020,TEXAS,CHAMBERS,48071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17353,TOTAL
2020,TEXAS,CHEROKEE,48073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15101,TOTAL
2020,TEXAS,CHILDRESS,48075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1943,TOTAL
2020,TEXAS,CLAY,48077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5069,TOTAL
2020,TEXAS,COCHRAN,48079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,809,TOTAL
2020,TEXAS,COKE,48081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1586,TOTAL
2020,TEXAS,COLEMAN,48083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3641,TOTAL
2020,TEXAS,COLLIN,48085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,252318,TOTAL
2020,TEXAS,COLLINGSWORTH,48087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1048,TOTAL
2020,TEXAS,COLORADO,48089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7472,TOTAL
2020,TEXAS,COMAL,48091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,62740,TOTAL
2020,TEXAS,COMANCHE,48093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5177,TOTAL
2020,TEXAS,CONCHO,48095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1058,TOTAL
2020,TEXAS,COOKE,48097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15596,TOTAL
2020,TEXAS,CORYELL,48099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15438,TOTAL
2020,TEXAS,COTTLE,48101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,540,TOTAL
2020,TEXAS,CRANE,48103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1247,TOTAL
2020,TEXAS,CROCKETT,48105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1220,TOTAL
2020,TEXAS,CROSBY,48107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1396,TOTAL
2020,TEXAS,CULBERSON,48109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,415,TOTAL
2020,TEXAS,DALLAM,48111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1389,TOTAL
2020,TEXAS,DALLAS,48113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,307076,TOTAL
2020,TEXAS,DAWSON,48115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2951,TOTAL
2020,TEXAS,DEAF SMITH,48117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3294,TOTAL
2020,TEXAS,DELTA,48119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2162,TOTAL
2020,TEXAS,DENTON,48121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,222480,TOTAL
2020,TEXAS,DEWITT,48123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6567,TOTAL
2020,TEXAS,DICKENS,48125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,853,TOTAL
2020,TEXAS,DIMMIT,48127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1384,TOTAL
2020,TEXAS,DONLEY,48129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1438,TOTAL
2020,TEXAS,DUVAL,48131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2443,TOTAL
2020,TEXAS,EASTLAND,48133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7237,TOTAL
2020,TEXAS,ECTOR,48135,PRESIDENT,DONALD J TRUMP,REPUBLICAN,32697,TOTAL
2020,TEXAS,EDWARDS,48137,PRESIDENT,DONALD J TRUMP,REPUBLICAN,893,TOTAL
2020,TEXAS,ELLIS,48139,PRESIDENT,DONALD J TRUMP,REPUBLICAN,56717,TOTAL
2020,TEXAS,EL PASO,48141,PRESIDENT,DONALD J TRUMP,REPUBLICAN,84331,TOTAL
2020,TEXAS,ERATH,48143,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13684,TOTAL
2020,TEXAS,FALLS,48145,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4177,TOTAL
2020,TEXAS,FANNIN,48147,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12171,TOTAL
2020,TEXAS,FAYETTE,48149,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10171,TOTAL
2020,TEXAS,FISHER,48151,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1448,TOTAL
2020,TEXAS,FLOYD,48153,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1584,TOTAL
2020,TEXAS,FOARD,48155,PRESIDENT,DONALD J TRUMP,REPUBLICAN,445,TOTAL
2020,TEXAS,FORT BEND,48157,PRESIDENT,DONALD J TRUMP,REPUBLICAN,157718,TOTAL
2020,TEXAS,FRANKLIN,48159,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4161,TOTAL
